pc1_var,pc2_var,anisotropy,pca_angle_rad,pca_angle_deg,cov_rr,cov_gg,cov_rg,ellipse_area,hull_area,skew_r,skew_g,kurt_r,kurt_g,entropy,n_points,SubID
156678.58344390476,26814.221750900575,5.843115078983883,0.27985357014597156,16.034428451032504,146770.62337662338,36722.181818181816,34474.965367965364,203627.9031680462,3904.5977511514084,0.7298596935729771,0.4224642713756215,0.8827298707696603,0.07997410955489448,0.6931471805579453,22,MET011
45250.37214882046,3747.586437038135,12.074537281275788,0.31089330688735767,17.81287436351108,41366.52222222222,7631.4363636363605,12087.443939393943,40910.68766593605,2052.2424319600277,0.9682420393322108,1.8458658093704374,0.5339828473602855,4.947271855685298,0.04678914838469207,45,MET012
107709.18870787288,5936.6001810160205,18.143244521048235,-0.49163587633004957,-28.168660770927527,85029.28888888888,28616.5,-42353.44444444444,79441.08197164765,2408.0052483573954,1.7071246376160218,-1.3328385881289937,2.249791102904804,0.9201307588514389,0.47402653755366086,10,MET013
74499.51882174001,11019.78117825996,6.760526149894348,0.3327452021561635,19.064895736775547,67726.67777777779,17792.622222222224,19597.62222222222,90014.6281857584,2309.372463551783,0.673314371508357,1.019516382273554,1.0682105722905861,0.7653222795288577,-1.000088900581841e-12,10,MET014
94881.10926741827,1936.4758775090413,48.99679379919117,-0.6114032856882005,-35.03082785036521,64256.25905797099,32561.32608695652,-43686.77173913045,42583.935475790466,2244.4793558103925,0.14175115927008153,-0.05050569891241566,-1.1390111509996117,-1.2712622350646239,8.874389832417326e-10,24,MET015
835873.0572713562,2718.8882414641193,307.431929170152,-0.10214142412409923,-5.852272515766617,827211.0538461539,11380.891666666668,-84508.89871794869,149766.8565009699,6082.619615514195,-0.20598055778162297,0.46317609682708566,-1.1662385790388212,-0.2237619939005402,0.04219913487009184,40,MET016
784751.559495578,9458.407775024092,82.9686748722968,-0.12923853838664293,-7.404822799994119,771874.084161309,22335.8831092928,-99085.76621858562,270660.5644570434,5864.368294582709,-0.5766348935331574,0.2665218624777874,-1.0854087006302828,-0.25460727936934724,3.958167959399339e-05,59,MET017
265912.10008326714,37521.86383830142,7.086857444747466,0.33498829182021944,19.193415307595373,241227.25019607847,62206.713725490205,70911.47215686277,313805.91412227467,5954.950023028942,-0.6482123106938276,0.06421921684810096,1.140604387039363,-0.6882575016681778,-1.000088900581841e-12,51,MET018
126923.46951556469,14049.953655167183,9.033728696242765,0.3580223880861016,20.51317180852847,113063.04512195125,27910.37804878048,37045.424390243905,132665.58797543866,4192.892777594218,1.0311978658892271,0.951300744107552,2.7696416188145836,1.30043420633121,0.0002022233255374873,41,MET019
138329.29103184846,15583.02246021507,8.876923034989922,-0.37710446986271395,-21.606494558651857,121685.72063492062,32226.592857142856,-42022.94285714285,145858.8538407245,4068.7286017815723,0.34620155743070313,0.40335508831312866,0.7036887552551154,0.4371719067716904,-1.0000888858733043e-12,36,MET020
83905.22505139589,11382.02197865411,7.371732826447892,0.06466706399207033,3.7051498402480467,83602.36792452828,11684.879105520618,4676.798742138365,97085.43613846728,2825.9676817354475,-0.08028050769686884,0.486713427762919,-0.6327075045373496,-0.2740165970300068,0.21475790310911566,54,MET021
198501.7741200145,16358.02083796839,12.134828295320093,0.5641032484139684,32.32073534374024,146434.26890756303,68425.52605042019,82296.69327731091,179018.30779593615,3444.1873600084273,0.567453322828477,0.6361636797249266,-0.8616574202970559,-0.7685595269048395,7.041068166635948e-11,35,MET022
