SubID,Red,Green,RunNumber,session,PartType,Date,FolderOrg
MET004,1708.0,880.0,8,3,1,14_MAY_25,S04c_Beh_14_MAY_25
MET004,1885.0,818.0,9,3,1,14_MAY_25,S04c_Beh_14_MAY_25
MET004,1867.0,765.0,10,3,1,14_MAY_25,S04c_Beh_14_MAY_25
MET004,1945.0,761.0,11,3,1,14_MAY_25,S04c_Beh_14_MAY_25
MET004,1836.0,805.0,12,3,1,14_MAY_25,S04c_Beh_14_MAY_25
MET028,2385.0,649.0,1,1,2,15_MAY_25,S28_Beh_15_MAY_25
MET028,2768.0,619.0,2,1,2,15_MAY_25,S28_Beh_15_MAY_25
MET028,2286.0,840.0,3,1,2,15_MAY_25,S28_Beh_15_MAY_25
MET028,2554.0,779.0,4,1,2,15_MAY_25,S28_Beh_15_MAY_25
MET028,1944.0,891.0,5,1,2,15_MAY_25,S28_Beh_15_MAY_25
MET028,944.0,850.0,6,1,2,15_MAY_25,S28_Beh_15_MAY_25
MET028,2863.0,697.0,7,1,2,15_MAY_25,S28_Beh_15_MAY_25
MET028,1518.0,927.0,8,1,2,15_MAY_25,S28_Beh_15_MAY_25
MET028,2571.0,647.0,9,1,2,15_MAY_25,S28_Beh_15_MAY_25
MET028,2757.0,780.0,10,1,2,15_MAY_25,S28_Beh_15_MAY_25
MET028,2768.0,642.0,11,1,2,15_MAY_25,S28_Beh_15_MAY_25
MET028,1366.0,758.0,12,1,2,15_MAY_25,S28_Beh_15_MAY_25
MET028,968.0,922.0,13,1,2,15_MAY_25,S28_Beh_15_MAY_25
MET028,1812.0,812.0,14,1,2,15_MAY_25,S28_Beh_15_MAY_25
MET028,2054.0,791.0,15,1,2,15_MAY_25,S28_Beh_15_MAY_25
MET028,73.0,1035.0,16,1,2,15_MAY_25,S28_Beh_15_MAY_25
MET028,1855.0,855.0,17,1,2,15_MAY_25,S28_Beh_15_MAY_25
MET028,284.0,1192.0,18,1,2,15_MAY_25,S28_Beh_15_MAY_25
MET028,894.0,914.0,19,1,2,15_MAY_25,S28_Beh_15_MAY_25
MET028,1540.0,760.0,20,1,2,15_MAY_25,S28_Beh_15_MAY_25
MET022,1642.0,804.0,1,2,1,15_MAY_25,S22b_Beh_15_MAY_25
MET022,2070.0,869.0,2,2,1,15_MAY_25,S22b_Beh_15_MAY_25
MET022,2684.0,1307.0,3,2,1,15_MAY_25,S22b_Beh_15_MAY_25
MET022,2252.0,1116.0,4,2,1,15_MAY_25,S22b_Beh_15_MAY_25
MET022,2759.0,1589.0,5,2,1,15_MAY_25,S22b_Beh_15_MAY_25
MET022,1910.0,924.0,6,2,1,15_MAY_25,S22b_Beh_15_MAY_25
MET022,2848.0,1455.0,7,2,1,15_MAY_25,S22b_Beh_15_MAY_25
MET022,1781.0,809.0,8,2,1,15_MAY_25,S22b_Beh_15_MAY_25
MET022,1749.0,825.0,9,2,1,15_MAY_25,S22b_Beh_15_MAY_25
MET022,2369.0,1040.0,10,2,1,15_MAY_25,S22b_Beh_15_MAY_25
MET022,2350.0,1063.0,11,2,1,15_MAY_25,S22b_Beh_15_MAY_25
MET022,2689.0,1445.0,12,2,1,15_MAY_25,S22b_Beh_15_MAY_25
MET022,2935.0,1462.0,13,2,1,15_MAY_25,S22b_Beh_15_MAY_25
MET022,2865.0,1574.0,14,2,1,15_MAY_25,S22b_Beh_15_MAY_25
MET022,1971.0,958.0,15,2,1,15_MAY_25,S22b_Beh_15_MAY_25
MET027,2316.0,706.0,1,3,1,19_MAY_25,S27c_Beh_19_MAY_25
MET027,2040.0,785.0,2,3,1,19_MAY_25,S27c_Beh_19_MAY_25
MET027,2105.0,822.0,3,3,1,19_MAY_25,S27c_Beh_19_MAY_25
MET027,2155.0,780.0,4,3,1,19_MAY_25,S27c_Beh_19_MAY_25
MET027,2103.0,921.0,5,3,1,19_MAY_25,S27c_Beh_19_MAY_25
MET027,1947.0,715.0,6,3,1,19_MAY_25,S27c_Beh_19_MAY_25
MET027,2245.0,893.0,7,3,1,19_MAY_25,S27c_Beh_19_MAY_25
MET027,1800.0,747.0,8,3,1,19_MAY_25,S27c_Beh_19_MAY_25
MET027,1807.0,793.0,9,3,1,19_MAY_25,S27c_Beh_19_MAY_25
MET027,2061.0,917.0,10,3,1,19_MAY_25,S27c_Beh_19_MAY_25
MET027,1784.0,723.0,11,3,1,19_MAY_25,S27c_Beh_19_MAY_25
MET027,2111.0,784.0,12,3,1,19_MAY_25,S27c_Beh_19_MAY_25
MET027,1771.0,782.0,13,3,1,19_MAY_25,S27c_Beh_19_MAY_25
MET027,1833.0,738.0,14,3,1,19_MAY_25,S27c_Beh_19_MAY_25
MET027,2097.0,793.0,15,3,1,19_MAY_25,S27c_Beh_19_MAY_25
MET027,2160.0,801.0,16,3,1,19_MAY_25,S27c_Beh_19_MAY_25
MET026,1804.0,808.0,1,2,1,19_MAY_25,S26b_Beh_19_MAY_25
MET026,2114.0,933.0,2,2,1,19_MAY_25,S26b_Beh_19_MAY_25
MET026,1714.0,887.0,3,2,1,19_MAY_25,S26b_Beh_19_MAY_25
MET026,1655.0,865.0,4,2,1,19_MAY_25,S26b_Beh_19_MAY_25
MET026,1889.0,852.0,5,2,1,19_MAY_25,S26b_Beh_19_MAY_25
MET026,1804.0,967.0,6,2,1,19_MAY_25,S26b_Beh_19_MAY_25
MET026,2662.0,1224.0,7,2,1,19_MAY_25,S26b_Beh_19_MAY_25
MET026,2292.0,1310.0,8,2,1,19_MAY_25,S26b_Beh_19_MAY_25
MET026,2356.0,952.0,9,2,1,19_MAY_25,S26b_Beh_19_MAY_25
MET026,2815.0,1202.0,10,2,1,19_MAY_25,S26b_Beh_19_MAY_25
MET026,2257.0,887.0,11,2,1,19_MAY_25,S26b_Beh_19_MAY_25
MET026,2037.0,839.0,12,2,1,19_MAY_25,S26b_Beh_19_MAY_25
MET026,2044.0,875.0,13,2,1,19_MAY_25,S26b_Beh_19_MAY_25
MET026,1428.0,748.0,14,2,1,19_MAY_25,S26b_Beh_19_MAY_25
MET026,1286.0,717.0,15,2,1,19_MAY_25,S26b_Beh_19_MAY_25
MET026,1616.0,887.0,16,2,1,19_MAY_25,S26b_Beh_19_MAY_25
MET002,1825.0,907.0,1,3,1,20_MAY_25,S02c_Beh_20_MAY_25
MET002,1957.0,822.0,2,3,1,20_MAY_25,S02c_Beh_20_MAY_25
MET002,2002.0,874.0,3,3,1,20_MAY_25,S02c_Beh_20_MAY_25
MET002,2015.0,881.0,4,3,1,20_MAY_25,S02c_Beh_20_MAY_25
MET002,2212.0,854.0,5,3,1,20_MAY_25,S02c_Beh_20_MAY_25
MET002,1800.0,857.0,6,3,1,20_MAY_25,S02c_Beh_20_MAY_25
MET002,1789.0,798.0,7,3,1,20_MAY_25,S02c_Beh_20_MAY_25
MET002,1979.0,693.0,8,3,1,20_MAY_25,S02c_Beh_20_MAY_25
MET002,1955.0,829.0,9,3,1,20_MAY_25,S02c_Beh_20_MAY_25
MET002,1913.0,736.0,10,3,1,20_MAY_25,S02c_Beh_20_MAY_25
MET002,1887.0,939.0,11,3,1,20_MAY_25,S02c_Beh_20_MAY_25
MET002,1896.0,853.0,12,3,1,20_MAY_25,S02c_Beh_20_MAY_25
MET002,2077.0,794.0,13,3,1,20_MAY_25,S02c_Beh_20_MAY_25
MET005,2201.0,845.0,1,3,1,20_MAY_25,S05c_Beh_20_MAY_25
MET005,1913.0,678.0,2,3,1,20_MAY_25,S05c_Beh_20_MAY_25
MET005,2031.0,678.0,3,3,1,20_MAY_25,S05c_Beh_20_MAY_25
MET005,2199.0,745.0,4,3,1,20_MAY_25,S05c_Beh_20_MAY_25
MET005,2298.0,857.0,5,3,1,20_MAY_25,S05c_Beh_20_MAY_25
MET005,1982.0,737.0,6,3,1,20_MAY_25,S05c_Beh_20_MAY_25
MET005,2039.0,774.0,7,3,1,20_MAY_25,S05c_Beh_20_MAY_25
MET005,2167.0,687.0,8,3,1,20_MAY_25,S05c_Beh_20_MAY_25
MET005,2136.0,815.0,9,3,1,20_MAY_25,S05c_Beh_20_MAY_25
MET005,1969.0,799.0,10,3,1,20_MAY_25,S05c_Beh_20_MAY_25
MET005,2035.0,685.0,11,3,1,20_MAY_25,S05c_Beh_20_MAY_25
MET005,2234.0,702.0,12,3,1,20_MAY_25,S05c_Beh_20_MAY_25
MET005,1941.0,709.0,13,3,1,20_MAY_25,S05c_Beh_20_MAY_25
MET005,2185.0,774.0,14,3,1,20_MAY_25,S05c_Beh_20_MAY_25
MET005,2107.0,768.0,15,3,1,20_MAY_25,S05c_Beh_20_MAY_25
MET005,1974.0,659.0,16,3,1,20_MAY_25,S05c_Beh_20_MAY_25
MET008,2201.0,855.0,1,3,1,03_JUN_24,S08c_Beh_03_JUN_25
MET008,1771.0,668.0,2,3,1,03_JUN_24,S08c_Beh_03_JUN_25
MET008,1716.0,673.0,3,3,1,03_JUN_24,S08c_Beh_03_JUN_25
MET008,1705.0,734.0,4,3,1,03_JUN_24,S08c_Beh_03_JUN_25
MET008,2200.0,869.0,5,3,1,03_JUN_24,S08c_Beh_03_JUN_25
MET008,2629.0,952.0,6,3,1,03_JUN_24,S08c_Beh_03_JUN_25
MET008,2125.0,808.0,7,3,1,03_JUN_24,S08c_Beh_03_JUN_25
MET008,2350.0,928.0,8,3,1,03_JUN_24,S08c_Beh_03_JUN_25
MET008,2043.0,797.0,9,3,1,03_JUN_24,S08c_Beh_03_JUN_25
MET008,1881.0,779.0,10,3,1,03_JUN_24,S08c_Beh_03_JUN_25
MET008,2151.0,835.0,11,3,1,03_JUN_24,S08c_Beh_03_JUN_25
MET008,1899.0,697.0,12,3,1,03_JUN_24,S08c_Beh_03_JUN_25
MET008,2032.0,789.0,13,3,1,03_JUN_24,S08c_Beh_03_JUN_25
MET008,2138.0,798.0,14,3,1,03_JUN_24,S08c_Beh_03_JUN_25
MET008,2488.0,947.0,15,3,1,03_JUN_24,S08c_Beh_03_JUN_25
MET008,2083.0,820.0,16,3,1,03_JUN_24,S08c_Beh_03_JUN_25
MET018,2533.0,590.0,1,3,1,04_JUN_25,S18c_Beh_04_JUN_25
MET018,2277.0,1156.0,2,3,1,04_JUN_25,S18c_Beh_04_JUN_25
MET018,2350.0,550.0,3,3,1,04_JUN_25,S18c_Beh_04_JUN_25
MET018,1839.0,868.0,4,3,1,04_JUN_25,S18c_Beh_04_JUN_25
MET018,1783.0,914.0,5,3,1,04_JUN_25,S18c_Beh_04_JUN_25
MET018,2810.0,1296.0,6,3,1,04_JUN_25,S18c_Beh_04_JUN_25
MET018,2569.0,1154.0,7,3,1,04_JUN_25,S18c_Beh_04_JUN_25
MET018,2249.0,1142.0,8,3,1,04_JUN_25,S18c_Beh_04_JUN_25
MET018,2582.0,779.0,9,3,1,04_JUN_25,S18c_Beh_04_JUN_25
MET018,1970.0,723.0,10,3,1,04_JUN_25,S18c_Beh_04_JUN_25
MET018,2188.0,920.0,11,3,1,04_JUN_25,S18c_Beh_04_JUN_25
MET018,2159.0,1073.0,12,3,1,04_JUN_25,S18c_Beh_04_JUN_25
MET018,1960.0,1269.0,13,3,1,04_JUN_25,S18c_Beh_04_JUN_25
MET018,2513.0,734.0,14,3,1,04_JUN_25,S18c_Beh_04_JUN_25
MET018,2351.0,1214.0,15,3,1,04_JUN_25,S18c_Beh_04_JUN_25
MET018,1452.0,661.0,16,3,1,04_JUN_25,S18c_Beh_04_JUN_25
MET009,1711.0,914.0,1,3,1,05_JUN_25,S09c_Beh_05_JUN_25
MET009,1675.0,857.0,2,3,1,05_JUN_25,S09c_Beh_05_JUN_25
MET009,2095.0,835.0,3,3,1,05_JUN_25,S09c_Beh_05_JUN_25
MET009,1822.0,863.0,4,3,1,05_JUN_25,S09c_Beh_05_JUN_25
MET009,1676.0,856.0,5,3,1,05_JUN_25,S09c_Beh_05_JUN_25
MET009,1923.0,964.0,6,3,1,05_JUN_25,S09c_Beh_05_JUN_25
MET009,1826.0,783.0,7,3,1,05_JUN_25,S09c_Beh_05_JUN_25
MET009,1771.0,880.0,8,3,1,05_JUN_25,S09c_Beh_05_JUN_25
MET009,1824.0,973.0,9,3,1,05_JUN_25,S09c_Beh_05_JUN_25
MET009,1929.0,1097.0,10,3,1,05_JUN_25,S09c_Beh_05_JUN_25
MET009,1917.0,870.0,11,3,1,05_JUN_25,S09c_Beh_05_JUN_25
MET009,1782.0,995.0,12,3,1,05_JUN_25,S09c_Beh_05_JUN_25
MET009,2048.0,990.0,13,3,1,05_JUN_25,S09c_Beh_05_JUN_25
MET009,2069.0,908.0,14,3,1,05_JUN_25,S09c_Beh_05_JUN_25
MET009,1878.0,911.0,15,3,1,05_JUN_25,S09c_Beh_05_JUN_25
MET009,1743.0,847.0,16,3,1,05_JUN_25,S09c_Beh_05_JUN_25
MET021,1612.0,717.0,1,3,1,01_MAY_25,S21c_Beh_01_MAY_25
MET021,2172.0,767.0,2,3,1,01_MAY_25,S21c_Beh_01_MAY_25
MET021,2295.0,631.0,3,3,1,01_MAY_25,S21c_Beh_01_MAY_25
MET021,2108.0,826.0,4,3,1,01_MAY_25,S21c_Beh_01_MAY_25
MET021,1947.0,832.0,5,3,1,01_MAY_25,S21c_Beh_01_MAY_25
MET021,1781.0,745.0,6,3,1,01_MAY_25,S21c_Beh_01_MAY_25
MET021,2330.0,674.0,7,3,1,01_MAY_25,S21c_Beh_01_MAY_25
MET021,1945.0,815.0,8,3,1,01_MAY_25,S21c_Beh_01_MAY_25
MET021,2438.0,798.0,9,3,1,01_MAY_25,S21c_Beh_01_MAY_25
MET021,2075.0,945.0,10,3,1,01_MAY_25,S21c_Beh_01_MAY_25
MET021,2627.0,1024.0,11,3,1,01_MAY_25,S21c_Beh_01_MAY_25
MET021,2253.0,1098.0,12,3,1,01_MAY_25,S21c_Beh_01_MAY_25
MET021,1945.0,768.0,13,3,1,01_MAY_25,S21c_Beh_01_MAY_25
MET021,2312.0,924.0,14,3,1,01_MAY_25,S21c_Beh_01_MAY_25
MET021,1897.0,654.0,15,3,1,01_MAY_25,S21c_Beh_01_MAY_25
MET029,2076.0,682.0,1,1,2,09_JUN_25,S29_Beh_09_JUN_25
MET029,2638.0,964.0,2,1,2,09_JUN_25,S29_Beh_09_JUN_25
MET029,2029.0,779.0,3,1,2,09_JUN_25,S29_Beh_09_JUN_25
MET029,2166.0,675.0,4,1,2,09_JUN_25,S29_Beh_09_JUN_25
MET029,1589.0,1195.0,5,1,2,09_JUN_25,S29_Beh_09_JUN_25
MET029,1899.0,865.0,6,1,2,09_JUN_25,S29_Beh_09_JUN_25
MET029,2917.0,1114.0,7,1,2,09_JUN_25,S29_Beh_09_JUN_25
MET029,2906.0,721.0,8,1,2,09_JUN_25,S29_Beh_09_JUN_25
MET029,2338.0,1022.0,9,1,2,09_JUN_25,S29_Beh_09_JUN_25
MET029,1600.0,1211.0,10,1,2,09_JUN_25,S29_Beh_09_JUN_25
MET029,2601.0,1317.0,11,1,2,09_JUN_25,S29_Beh_09_JUN_25
MET029,1881.0,815.0,12,1,2,09_JUN_25,S29_Beh_09_JUN_25
MET029,2518.0,473.0,13,1,2,09_JUN_25,S29_Beh_09_JUN_25
MET029,1656.0,940.0,14,1,2,09_JUN_25,S29_Beh_09_JUN_25
MET029,1046.0,1648.0,15,1,2,09_JUN_25,S29_Beh_09_JUN_25
MET029,2099.0,1462.0,16,1,2,09_JUN_25,S29_Beh_09_JUN_25
MET029,655.0,1724.0,17,1,2,09_JUN_25,S29_Beh_09_JUN_25
MET029,900.0,1592.0,18,1,2,09_JUN_25,S29_Beh_09_JUN_25
MET029,2659.0,1985.0,19,1,2,09_JUN_25,S29_Beh_09_JUN_25
MET029,2062.0,1018.0,20,1,2,09_JUN_25,S29_Beh_09_JUN_25
MET030,2192.0,1463.0,1,1,3,25_JUN_25,S30_Beh_25_JUN_25PD
MET030,2043.0,1428.0,2,1,3,25_JUN_25,S30_Beh_25_JUN_25PD
MET030,2218.0,1502.0,3,1,3,25_JUN_25,S30_Beh_25_JUN_25PD
MET030,2708.0,1855.0,4,1,3,25_JUN_25,S30_Beh_25_JUN_25PD
MET030,2437.0,1891.0,5,1,3,25_JUN_25,S30_Beh_25_JUN_25PD
MET030,1366.0,1503.0,6,1,3,25_JUN_25,S30_Beh_25_JUN_25PD
MET030,2393.0,2313.0,7,1,3,25_JUN_25,S30_Beh_25_JUN_25PD
MET030,2975.0,2202.0,8,1,3,25_JUN_25,S30_Beh_25_JUN_25PD
MET030,1177.0,1305.0,9,1,3,25_JUN_25,S30_Beh_25_JUN_25PD
MET030,626.0,1660.0,10,1,3,25_JUN_25,S30_Beh_25_JUN_25PD
MET030,2311.0,1578.0,11,1,3,25_JUN_25,S30_Beh_25_JUN_25PD
MET030,1662.0,1186.0,12,1,3,25_JUN_25,S30_Beh_25_JUN_25PD
MET030,2790.0,2041.0,13,1,3,25_JUN_25,S30_Beh_25_JUN_25PD
MET030,2895.0,2049.0,14,1,3,25_JUN_25,S30_Beh_25_JUN_25PD
MET030,2637.0,1854.0,15,1,3,25_JUN_25,S30_Beh_25_JUN_25PD
MET030,2839.0,1169.0,1,2,3,02_JUL_25,S30b_Beh_02_JUL_25PD
MET030,1837.0,813.0,2,2,3,02_JUL_25,S30b_Beh_02_JUL_25PD
MET030,1895.0,813.0,3,2,3,02_JUL_25,S30b_Beh_02_JUL_25PD
MET030,2473.0,928.0,4,2,3,02_JUL_25,S30b_Beh_02_JUL_25PD
MET030,1730.0,886.0,5,2,3,02_JUL_25,S30b_Beh_02_JUL_25PD
MET030,2316.0,990.0,6,2,3,02_JUL_25,S30b_Beh_02_JUL_25PD
MET030,1727.0,765.0,7,2,3,02_JUL_25,S30b_Beh_02_JUL_25PD
MET030,1316.0,1077.0,8,2,3,02_JUL_25,S30b_Beh_02_JUL_25PD
MET030,1675.0,462.0,9,2,3,02_JUL_25,S30b_Beh_02_JUL_25PD
MET030,2066.0,602.0,10,2,3,02_JUL_25,S30b_Beh_02_JUL_25PD
MET030,1779.0,796.0,11,2,3,02_JUL_25,S30b_Beh_02_JUL_25PD
MET030,2302.0,927.0,12,2,3,02_JUL_25,S30b_Beh_02_JUL_25PD
MET030,2145.0,900.0,13,2,3,02_JUL_25,S30b_Beh_02_JUL_25PD
MET030,2179.0,1062.0,14,2,3,02_JUL_25,S30b_Beh_02_JUL_25PD
MET030,1796.0,835.0,15,2,3,02_JUL_25,S30b_Beh_02_JUL_25PD
MET012,2106.0,852.0,1,3,1,02_JUL_25,S12c_Beh_02_JUL_25
MET012,2136.0,879.0,2,3,1,02_JUL_25,S12c_Beh_02_JUL_25
MET012,2148.0,793.0,3,3,1,02_JUL_25,S12c_Beh_02_JUL_25
MET012,1985.0,830.0,4,3,1,02_JUL_25,S12c_Beh_02_JUL_25
MET012,1869.0,848.0,5,3,1,02_JUL_25,S12c_Beh_02_JUL_25
MET012,2311.0,902.0,6,3,1,02_JUL_25,S12c_Beh_02_JUL_25
MET012,1727.0,816.0,7,3,1,02_JUL_25,S12c_Beh_02_JUL_25
MET012,2214.0,846.0,8,3,1,02_JUL_25,S12c_Beh_02_JUL_25
MET012,1916.0,819.0,9,3,1,02_JUL_25,S12c_Beh_02_JUL_25
MET012,1860.0,769.0,10,3,1,02_JUL_25,S12c_Beh_02_JUL_25
MET012,2026.0,851.0,11,3,1,02_JUL_25,S12c_Beh_02_JUL_25
MET012,1886.0,867.0,12,3,1,02_JUL_25,S12c_Beh_02_JUL_25
MET012,1874.0,845.0,13,3,1,02_JUL_25,S12c_Beh_02_JUL_25
MET012,2078.0,938.0,14,3,1,02_JUL_25,S12c_Beh_02_JUL_25
MET012,1737.0,757.0,15,3,1,02_JUL_25,S12c_Beh_02_JUL_25
MET012,2084.0,907.0,16,3,1,02_JUL_25,S12c_Beh_02_JUL_25
MET019,1870.0,778.0,1,2,4,03_JUL_25,S19b_Beh_03_JUL_25
MET019,2714.0,1175.0,2,2,4,03_JUL_25,S19b_Beh_03_JUL_25
MET019,1516.0,519.0,3,2,4,03_JUL_25,S19b_Beh_03_JUL_25
MET019,1514.0,724.0,4,2,4,03_JUL_25,S19b_Beh_03_JUL_25
MET019,1690.0,846.0,5,2,4,03_JUL_25,S19b_Beh_03_JUL_25
MET019,2135.0,1346.0,6,2,4,03_JUL_25,S19b_Beh_03_JUL_25
MET019,946.0,610.0,7,2,4,03_JUL_25,S19b_Beh_03_JUL_25
MET019,2119.0,1096.0,8,2,4,03_JUL_25,S19b_Beh_03_JUL_25
MET019,1796.0,754.0,9,2,4,03_JUL_25,S19b_Beh_03_JUL_25
MET019,1765.0,736.0,10,2,4,03_JUL_25,S19b_Beh_03_JUL_25
MET019,1741.0,937.0,11,2,4,03_JUL_25,S19b_Beh_03_JUL_25
MET019,1788.0,833.0,12,2,4,03_JUL_25,S19b_Beh_03_JUL_25
MET019,2327.0,1172.0,13,2,4,03_JUL_25,S19b_Beh_03_JUL_25
MET019,2219.0,712.0,14,2,4,03_JUL_25,S19b_Beh_03_JUL_25
MET019,2828.0,1006.0,15,2,4,03_JUL_25,S19b_Beh_03_JUL_25
MET019,1714.0,651.0,16,2,4,03_JUL_25,S19b_Beh_03_JUL_25
MET031,1541.0,910.0,1,1,2,08_JUL_25,S31_Beh_08_JUL_25
MET031,1861.0,730.0,2,1,2,08_JUL_25,S31_Beh_08_JUL_25
MET031,527.0,982.0,3,1,2,08_JUL_25,S31_Beh_08_JUL_25
MET031,2803.0,809.0,4,1,2,08_JUL_25,S31_Beh_08_JUL_25
MET031,2042.0,1043.0,5,1,2,08_JUL_25,S31_Beh_08_JUL_25
MET031,297.0,1190.0,6,1,2,08_JUL_25,S31_Beh_08_JUL_25
MET031,2675.0,621.0,7,1,2,08_JUL_25,S31_Beh_08_JUL_25
MET031,84.0,965.0,8,1,2,08_JUL_25,S31_Beh_08_JUL_25
MET031,2415.0,812.0,9,1,2,08_JUL_25,S31_Beh_08_JUL_25
MET031,1100.0,1039.0,10,1,2,08_JUL_25,S31_Beh_08_JUL_25
MET031,2673.0,682.0,11,1,2,08_JUL_25,S31_Beh_08_JUL_25
MET031,2216.0,808.0,12,1,2,08_JUL_25,S31_Beh_08_JUL_25
MET031,2756.0,835.0,13,1,2,08_JUL_25,S31_Beh_08_JUL_25
MET031,2401.0,700.0,14,1,2,08_JUL_25,S31_Beh_08_JUL_25
MET031,2478.0,665.0,15,1,2,08_JUL_25,S31_Beh_08_JUL_25
MET031,1125.0,996.0,16,1,2,08_JUL_25,S31_Beh_08_JUL_25
MET031,2520.0,814.0,17,1,2,08_JUL_25,S31_Beh_08_JUL_25
MET031,2204.0,877.0,18,1,2,08_JUL_25,S31_Beh_08_JUL_25
MET031,2590.0,797.0,19,1,2,08_JUL_25,S31_Beh_08_JUL_25
MET031,2178.0,969.0,20,1,2,08_JUL_25,S31_Beh_08_JUL_25
MET030,1974.0,1057.0,1,3,3,09_JUL_25,S30c_Beh_09_JUL_25PD
MET030,1439.0,669.0,2,3,3,09_JUL_25,S30c_Beh_09_JUL_25PD
MET030,1736.0,635.0,3,3,3,09_JUL_25,S30c_Beh_09_JUL_25PD
MET030,1379.0,690.0,4,3,3,09_JUL_25,S30c_Beh_09_JUL_25PD
MET030,1689.0,898.0,5,3,3,09_JUL_25,S30c_Beh_09_JUL_25PD
MET030,1353.0,733.0,6,3,3,09_JUL_25,S30c_Beh_09_JUL_25PD
MET030,2012.0,997.0,7,3,3,09_JUL_25,S30c_Beh_09_JUL_25PD
MET030,1752.0,870.0,8,3,3,09_JUL_25,S30c_Beh_09_JUL_25PD
MET030,2269.0,1146.0,9,3,3,09_JUL_25,S30c_Beh_09_JUL_25PD
MET030,1464.0,869.0,10,3,3,09_JUL_25,S30c_Beh_09_JUL_25PD
MET030,1034.0,424.0,11,3,3,09_JUL_25,S30c_Beh_09_JUL_25PD
MET030,2489.0,960.0,12,3,3,09_JUL_25,S30c_Beh_09_JUL_25PD
MET030,1687.0,796.0,13,3,3,09_JUL_25,S30c_Beh_09_JUL_25PD
MET030,1872.0,893.0,14,3,3,09_JUL_25,S30c_Beh_09_JUL_25PD
MET030,1719.0,755.0,15,3,3,09_JUL_25,S30c_Beh_09_JUL_25PD
MET030,1816.0,776.0,16,3,3,09_JUL_25,S30c_Beh_09_JUL_25PD
MET032,903.0,1528.0,1,1,2,16_JUL_25,S32_Beh_16_JUL_25
MET032,503.0,1877.0,2,1,2,16_JUL_25,S32_Beh_16_JUL_25
MET032,533.0,1675.0,3,1,2,16_JUL_25,S32_Beh_16_JUL_25
MET032,1108.0,1254.0,4,1,2,16_JUL_25,S32_Beh_16_JUL_25
MET032,944.0,1816.0,5,1,2,16_JUL_25,S32_Beh_16_JUL_25
MET032,1493.0,1462.0,6,1,2,16_JUL_25,S32_Beh_16_JUL_25
MET032,407.0,2272.0,7,1,2,16_JUL_25,S32_Beh_16_JUL_25
MET032,2028.0,744.0,8,1,2,16_JUL_25,S32_Beh_16_JUL_25
MET032,421.0,2318.0,9,1,2,16_JUL_25,S32_Beh_16_JUL_25
MET032,130.0,2300.0,10,1,2,16_JUL_25,S32_Beh_16_JUL_25
MET032,1157.0,1132.0,11,1,2,16_JUL_25,S32_Beh_16_JUL_25
MET032,1870.0,1135.0,12,1,2,16_JUL_25,S32_Beh_16_JUL_25
MET032,2207.0,423.0,13,1,2,16_JUL_25,S32_Beh_16_JUL_25
MET032,105.0,2319.0,14,1,2,16_JUL_25,S32_Beh_16_JUL_25
MET032,809.0,1581.0,15,1,2,16_JUL_25,S32_Beh_16_JUL_25
MET032,925.0,1460.0,16,1,2,16_JUL_25,S32_Beh_16_JUL_25
MET033,2037.0,716.0,1,1,2,17_JUL_25,S33_Beh_17_JUL_25
MET033,2439.0,438.0,2,1,2,17_JUL_25,S33_Beh_17_JUL_25
MET033,2404.0,46.0,3,1,2,17_JUL_25,S33_Beh_17_JUL_25
MET033,1612.0,1165.0,4,1,2,17_JUL_25,S33_Beh_17_JUL_25
MET033,1963.0,763.0,5,1,2,17_JUL_25,S33_Beh_17_JUL_25
MET033,592.0,1795.0,6,1,2,17_JUL_25,S33_Beh_17_JUL_25
MET033,1144.0,1439.0,7,1,2,17_JUL_25,S33_Beh_17_JUL_25
MET033,2049.0,695.0,8,1,2,17_JUL_25,S33_Beh_17_JUL_25
MET033,1815.0,973.0,9,1,2,17_JUL_25,S33_Beh_17_JUL_25
MET033,503.0,2110.0,10,1,2,17_JUL_25,S33_Beh_17_JUL_25
MET033,2174.0,511.0,11,1,2,17_JUL_25,S33_Beh_17_JUL_25
MET033,1697.0,823.0,12,1,2,17_JUL_25,S33_Beh_17_JUL_25
MET033,1968.0,708.0,13,1,2,17_JUL_25,S33_Beh_17_JUL_25
MET033,2311.0,247.0,14,1,2,17_JUL_25,S33_Beh_17_JUL_25
MET033,1769.0,1021.0,15,1,2,17_JUL_25,S33_Beh_17_JUL_25
MET033,2341.0,409.0,16,1,2,17_JUL_25,S33_Beh_17_JUL_25
MET033,494.0,2172.0,17,1,2,17_JUL_25,S33_Beh_17_JUL_25
MET033,2228.0,632.0,18,1,2,17_JUL_25,S33_Beh_17_JUL_25
MET033,1708.0,992.0,19,1,2,17_JUL_25,S33_Beh_17_JUL_25
MET033,2015.0,689.0,20,1,2,17_JUL_25,S33_Beh_17_JUL_25
MET034,378.0,2201.0,1,1,2,21_JUL_25,S34_Beh_21_JUL_25
MET034,406.0,2108.0,2,1,2,21_JUL_25,S34_Beh_21_JUL_25
MET034,110.0,2109.0,3,1,2,21_JUL_25,S34_Beh_21_JUL_25
MET034,1456.0,1408.0,4,1,2,21_JUL_25,S34_Beh_21_JUL_25
MET034,1289.0,1349.0,5,1,2,21_JUL_25,S34_Beh_21_JUL_25
MET034,1365.0,1628.0,6,1,2,21_JUL_25,S34_Beh_21_JUL_25
