Stim	Lux	Yellow	Red	Blue	Blue2	Trig
18	79.0	0	0	1842	2342	1
18	79.0	0	0	1842	2342	1
18	79.0	0	0	1842	2342	1
18	79.0	0	0	1842	2342	1
18	79.0	0	0	1842	2342	1
18	79.0	0	0	1842	2342	1
18	79.0	0	0	1842	2342	1
18	79.0	0	0	1842	2342	1
18	79.0	0	0	1842	2342	1
18	79.0	0	0	1842	2342	1
18	79.0	0	0	1842	2342	1
18	79.0	0	0	1842	2342	1
18	79.0	0	0	1842	2342	0
18	65.0	0	0	1842	2342	0
18	56.0	0	0	1842	2342	0
18	56.0	0	0	1842	2342	0
18	56.0	0	0	1842	2342	0
19	56.0	0	0	1973	2473	1
19	67.0	0	0	1973	2473	1
19	81.0	0	0	1973	2473	1
19	81.0	0	0	1973	2473	1
19	81.0	0	0	1973	2473	1
19	81.0	0	0	1973	2473	1
19	81.0	0	0	1973	2473	1
19	81.0	0	0	1973	2473	1
19	81.0	0	0	1973	2473	1
19	81.0	0	0	1973	2473	1
19	81.0	0	0	1973	2473	1
19	81.0	0	0	1973	2473	1
19	81.0	0	0	1973	2473	1
19	81.0	0	0	1973	2473	1
19	81.0	0	0	1973	2473	1
19	81.0	0	0	1973	2473	1
19	81.0	0	0	1973	2473	1
19	81.0	0	0	1973	2473	1
19	81.0	0	0	1973	2473	1
19	81.0	0	0	1973	2473	1
19	81.0	0	0	1973	2473	0
19	56.0	0	0	1973	2473	0
19	56.0	0	0	1973	2473	0
19	56.0	0	0	1973	2473	0
19	56.0	0	0	1973	2473	0
20	56.0	0	0	2105	2605	1
20	82.0	0	0	2105	2605	1
20	82.0	0	0	2105	2605	1
20	82.0	0	0	2105	2605	1
20	82.0	0	0	2105	2605	1
20	82.0	0	0	2105	2605	1
20	82.0	0	0	2105	2605	1
20	82.0	0	0	2105	2605	1
20	82.0	0	0	2105	2605	1
20	82.0	0	0	2105	2605	1
20	82.0	0	0	2105	2605	1
20	82.0	0	0	2105	2605	1
20	82.0	0	0	2105	2605	1
20	82.0	0	0	2105	2605	1
20	82.0	0	0	2105	2605	1
20	82.0	0	0	2105	2605	1
20	82.0	0	0	2105	2605	1
20	82.0	0	0	2105	2605	1
20	82.0	0	0	2105	2605	1
20	82.0	0	0	2105	2605	1
20	82.0	0	0	2105	2605	0
