Stim	Lux	Yellow	Red	Blue	Blue2	Trig
10	136.0	1800	0	789	0	1
10	136.0	1800	0	789	0	0
10	56.0	1800	0	789	0	0
10	56.0	1800	0	789	0	0
10	56.0	1800	0	789	0	0
10	56.0	1800	0	789	0	0
11	56.0	1800	0	921	0	1
11	137.0	1800	0	921	0	1
11	138.0	1800	0	921	0	1
11	138.0	1800	0	921	0	1
11	137.0	1800	0	921	0	1
11	137.0	1800	0	921	0	1
11	137.0	1800	0	921	0	1
11	137.0	1800	0	921	0	1
11	138.0	1800	0	921	0	1
11	137.0	1800	0	921	0	1
11	137.0	1800	0	921	0	1
11	138.0	1800	0	921	0	1
11	137.0	1800	0	921	0	1
11	138.0	1800	0	921	0	1
11	138.0	1800	0	921	0	1
11	137.0	1800	0	921	0	1
11	138.0	1800	0	921	0	1
11	138.0	1800	0	921	0	1
11	137.0	1800	0	921	0	1
11	138.0	1800	0	921	0	1
11	138.0	1800	0	921	0	0
11	56.0	1800	0	921	0	0
11	56.0	1800	0	921	0	0
11	56.0	1800	0	921	0	0
11	56.0	1800	0	921	0	0
12	56.0	1800	0	1052	0	1
12	139.0	1800	0	1052	0	1
12	139.0	1800	0	1052	0	1
12	139.0	1800	0	1052	0	1
12	139.0	1800	0	1052	0	1
12	138.0	1800	0	1052	0	1
12	139.0	1800	0	1052	0	1
12	139.0	1800	0	1052	0	1
12	138.0	1800	0	1052	0	1
12	138.0	1800	0	1052	0	1
12	138.0	1800	0	1052	0	1
12	138.0	1800	0	1052	0	1
12	139.0	1800	0	1052	0	1
12	138.0	1800	0	1052	0	1
12	138.0	1800	0	1052	0	1
12	139.0	1800	0	1052	0	1
12	138.0	1800	0	1052	0	1
12	138.0	1800	0	1052	0	1
12	138.0	1800	0	1052	0	1
12	138.0	1800	0	1052	0	1
12	138.0	1800	0	1052	0	0
12	56.0	1800	0	1052	0	0
12	56.0	1800	0	1052	0	0
12	56.0	1800	0	1052	0	0
12	56.0	1800	0	1052	0	0
13	56.0	1800	0	1184	0	1
13	139.0	1800	0	1184	0	1
13	140.0	1800	0	1184	0	1
13	140.0	1800	0	1184	0	1
13	138.0	1800	0	1184	0	1
13	140.0	1800	0	1184	0	1
13	139.0	1800	0	1184	0	1
13	139.0	1800	0	1184	0	1
13	139.0	1800	0	1184	0	1
13	139.0	1800	0	1184	0	1
13	138.0	1800	0	1184	0	1
13	140.0	1800	0	1184	0	1
13	138.0	1800	0	1184	0	1
13	138.0	1800	0	1184	0	1
13	140.0	1800	0	1184	0	1
13	138.0	1800	0	1184	0	1
13	139.0	1800	0	1184	0	1
13	139.0	1800	0	1184	0	1
13	138.0	1800	0	1184	0	1
13	140.0	1800	0	1184	0	1
13	139.0	1800	0	1184	0	0
13	85.0	1800	0	1184	0	0
13	56.0	1800	0	1184	0	0
13	56.0	1800	0	1184	0	0
13	56.0	1800	0	1184	0	0
14	56.0	1800	0	1315	0	1
14	140.0	1800	0	1315	0	1
14	139.0	1800	0	1315	0	1
14	139.0	1800	0	1315	0	1
14	139.0	1800	0	1315	0	1
14	139.0	1800	0	1315	0	1
14	141.0	1800	0	1315	0	1
14	140.0	1800	0	1315	0	1
14	139.0	1800	0	1315	0	1
14	141.0	1800	0	1315	0	1
14	140.0	1800	0	1315	0	1
14	140.0	1800	0	1315	0	1
14	140.0	1800	0	1315	0	1
14	139.0	1800	0	1315	0	1
14	140.0	1800	0	1315	0	1
14	141.0	1800	0	1315	0	1
14	139.0	1800	0	1315	0	1
14	140.0	1800	0	1315	0	1
14	141.0	1800	0	1315	0	1
14	139.0	1800	0	1315	0	1
14	140.0	1800	0	1315	0	0
14	56.0	1800	0	1315	0	0
14	56.0	1800	0	1315	0	0
14	56.0	1800	0	1315	0	0
14	56.0	1800	0	1315	0	0
15	56.0	1800	0	1447	0	1
15	140.0	1800	0	1447	0	1
15	141.0	1800	0	1447	0	1
15	140.0	1800	0	1447	0	1
15	140.0	1800	0	1447	0	1
15	141.0	1800	0	1447	0	1
15	140.0	1800	0	1447	0	1
15	140.0	1800	0	1447	0	1
15	141.0	1800	0	1447	0	1
15	140.0	1800	0	1447	0	1
15	141.0	1800	0	1447	0	1
15	140.0	1800	0	1447	0	1
15	140.0	1800	0	1447	0	1
15	141.0	1800	0	1447	0	1
15	141.0	1800	0	1447	0	1
15	140.0	1800	0	1447	0	1
15	141.0	1800	0	1447	0	1
15	140.0	1800	0	1447	0	1
15	141.0	1800	0	1447	0	1
15	141.0	1800	0	1447	0	1
15	140.0	1800	0	1447	0	0
15	56.0	1800	0	1447	0	0
15	56.0	1800	0	1447	0	0
15	56.0	1800	0	1447	0	0
15	56.0	1800	0	1447	0	0
16	56.0	1800	0	1578	0	1
