Stim	HueR	HueG	HueB	HueC	HueCT	HueLux	Yellow	Red	Green	Trig
6	1409	446	317	2092	2164	15.0	2400	711	0	1
6	1412	448	318	2099	2161	14.0	2400	711	0	1
6	1412	446	317	2095	2165	15.0	2400	711	0	1
6	1411	448	318	2098	2160	13.0	2400	711	0	1
6	1412	446	317	2095	2165	16.0	2400	711	0	1
6	1413	448	318	2100	2160	13.0	2400	711	0	1
6	1410	446	317	2093	2164	15.0	2400	711	0	1
6	1414	448	318	2100	2161	14.0	2400	711	0	1
6	1410	446	317	2093	2161	15.0	2400	711	0	1
6	1412	448	318	2098	2161	14.0	2400	711	0	1
6	1412	446	317	2096	2162	15.0	2400	711	0	1
6	1412	446	317	2096	2162	13.0	2400	711	0	1
6	1412	448	318	2098	2162	13.0	2400	711	0	1
6	1410	446	317	2093	2162	15.0	2400	711	0	1
6	1413	447	318	2099	2161	14.0	2400	711	0	1
6	1410	446	317	2094	2164	14.0	2400	711	0	0
6	560	400	225	1195	2163	14.0	2400	711	0	0
6	305	385	197	924	2921	284.0	2400	711	0	0
6	305	385	197	925	3851	364.0	2400	711	0	0
6	305	385	197	925	3851	364.0	2400	711	0	0
6	305	385	197	925	3851	364.0	2400	711	0	0
6	305	385	197	925	3851	364.0	2400	711	0	0
7	305	385	197	925	3851	364.0	2400	0	666	1
7	358	809	365	1581	3851	364.0	2400	0	666	1
7	416	1276	550	2303	5275	893.0	2400	0	666	1
7	417	1277	550	2305	6428	1476.0	2400	0	666	1
7	416	1278	550	2306	6416	1477.0	2400	0	666	1
7	416	1277	550	2305	6428	1479.0	2400	0	666	1
7	416	1277	550	2305	6428	1477.0	2400	0	666	1
7	415	1275	549	2302	6428	1477.0	2400	0	666	1
7	417	1279	551	2308	6431	1475.0	2400	0	666	1
7	415	1275	549	2301	6425	1480.0	2400	0	666	1
7	417	1277	550	2305	6431	1475.0	2400	0	666	1
7	415	1277	550	2304	6416	1477.0	2400	0	666	1
7	417	1277	550	2306	6440	1478.0	2400	0	666	1
7	415	1275	549	2301	6416	1477.0	2400	0	666	1
7	417	1279	551	2309	6431	1475.0	2400	0	666	1
7	415	1275	549	2300	6425	1480.0	2400	0	666	1
7	417	1279	551	2309	6431	1475.0	2400	0	666	1
7	415	1276	550	2302	6425	1480.0	2400	0	666	1
7	417	1277	550	2306	6440	1476.0	2400	0	666	1
7	415	1277	550	2304	6416	1477.0	2400	0	666	1
7	417	1278	551	2307	6440	1478.0	2400	0	666	1
7	415	1275	549	2302	6425	1478.0	2400	0	666	1
7	417	1279	551	2310	6431	1475.0	2400	0	666	1
7	415	1275	549	2300	6425	1480.0	2400	0	666	1
7	417	1279	551	2310	6431	1475.0	2400	0	666	1
7	417	1278	551	2307	6425	1480.0	2400	0	666	1
7	415	1277	550	2303	6425	1478.0	2400	0	666	1
7	417	1277	551	2307	6440	1478.0	2400	0	666	0
7	336	644	299	1324	6425	1476.0	2400	0	666	0
7	306	387	198	928	4781	688.0	2400	0	666	0
7	304	384	196	922	3856	366.0	2400	0	666	0
7	306	386	198	928	3847	363.0	2400	0	666	0
7	304	384	196	922	3856	364.0	2400	0	666	0
7	306	386	198	928	3847	363.0	2400	0	666	0
8	304	384	196	922	3856	364.0	2400	355	444	1
8	554	669	326	1571	3847	363.0	2400	355	444	1
8	790	937	447	2182	3632	637.0	2400	355	444	1
8	793	940	449	2189	3546	895.0	2400	355	444	1
8	790	938	447	2183	3548	897.0	2400	355	444	1
8	792	939	448	2186	3546	896.0	2400	355	444	1
8	791	938	448	2184	3546	897.0	2400	355	444	1
8	792	939	448	2187	3548	895.0	2400	355	444	1
8	791	937	447	2183	3546	897.0	2400	355	444	1
8	790	937	447	2183	3544	894.0	2400	355	444	1
8	792	939	448	2186	3546	895.0	2400	355	444	1
8	792	939	448	2186	3546	897.0	2400	355	444	1
8	791	938	448	2185	3546	897.0	2400	355	444	1
8	791	938	448	2184	3548	895.0	2400	355	444	1
8	792	939	448	2187	3548	895.0	2400	355	444	1
8	791	938	447	2183	3546	897.0	2400	355	444	1
8	792	939	448	2186	3544	896.0	2400	355	444	1
8	791	939	448	2185	3546	897.0	2400	355	444	1
8	790	938	447	2183	3548	897.0	2400	355	444	1
8	792	939	448	2186	3546	896.0	2400	355	444	1
8	790	937	447	2182	3546	897.0	2400	355	444	1
8	791	938	448	2184	3546	895.0	2400	355	444	1
8	791	938	448	2184	3548	895.0	2400	355	444	1
8	791	938	447	2183	3548	895.0	2400	355	444	1
8	791	938	448	2183	3544	896.0	2400	355	444	1
8	791	939	448	2186	3548	895.0	2400	355	444	1
8	790	937	447	2181	3548	897.0	2400	355	444	1
8	790	937	447	2187	3546	895.0	2400	355	444	0
8	449	548	271	1296	3546	895.0	2400	355	444	0
8	304	383	196	920	3690	520.0	2400	355	444	0
8	305	385	197	924	3847	362.0	2400	355	444	0
8	303	383	196	920	3851	364.0	2400	355	444	0
8	305	385	197	925	3855	362.0	2400	355	444	0
8	303	383	196	919	3851	364.0	2400	355	444	0
9	305	385	197	925	3855	362.0	2400	711	222	1
9	875	506	290	1652	3851	364.0	2400	711	222	1
9	1436	629	383	2373	2627	302.0	2400	711	222	1
