Stim	HueR	HueG	HueB	HueC	HueCT	HueLux	Yellow	Red	Green	Trig
9	1505	713	592	2731	2830	204.0	2400	711	222	1
9	1503	713	592	2730	2828	203.0	2400	711	222	1
9	1505	712	592	2731	2830	204.0	2400	711	222	1
9	1504	714	593	2732	2828	201.0	2400	711	222	1
9	1504	712	592	2729	2831	204.0	2400	711	222	1
9	1506	714	593	2734	2829	202.0	2400	711	222	1
9	1502	712	591	2726	2829	203.0	2400	711	222	1
9	1506	714	593	2734	2828	203.0	2400	711	222	1
9	1502	711	591	2725	2829	203.0	2400	711	222	1
9	1502	711	591	2725	2828	202.0	2400	711	222	1
9	1506	714	593	2735	2828	202.0	2400	711	222	1
9	1503	712	591	2727	2829	203.0	2400	711	222	1
9	1505	714	593	2734	2827	203.0	2400	711	222	1
9	1504	712	591	2728	2830	204.0	2400	711	222	1
9	1504	714	593	2732	2826	202.0	2400	711	222	1
9	1504	711	591	2727	2831	204.0	2400	711	222	1
9	1504	714	593	2732	2826	201.0	2400	711	222	1
9	1504	712	591	2728	2831	204.0	2400	711	222	1
9	1504	714	593	2733	2826	202.0	2400	711	222	1
9	1504	711	591	2727	2831	204.0	2400	711	222	1
9	1505	715	594	2735	2826	201.0	2400	711	222	0
9	1502	711	591	2724	2833	205.0	2400	711	222	0
9	374	463	402	1273	2826	202.0	2400	711	222	0
9	338	453	394	1223	5486	315.0	2400	711	222	0
9	341	456	397	1231	5832	316.0	2400	711	222	0
9	339	453	394	1223	5826	318.0	2400	711	222	0
9	340	456	396	1230	5819	316.0	2400	711	222	0
10	340	456	396	1230	5828	319.0	2400	1066	0	1
10	1601	524	532	2559	5828	319.0	2400	1066	0	1
10	2204	560	599	3201	2576	0.0	2400	1066	0	1
10	2207	558	598	3200	2320	0.0	2400	1066	0	1
10	2204	560	599	3201	2317	0.0	2400	1066	0	1
10	2206	558	598	3200	2320	0.0	2400	1066	0	1
10	2206	560	599	3202	2317	0.0	2400	1066	0	1
10	2204	558	598	3198	2319	0.0	2400	1066	0	1
10	2207	560	599	3204	2318	0.0	2400	1066	0	1
10	2203	558	598	3197	2319	0.0	2400	1066	0	1
10	2207	559	599	3203	2319	0.0	2400	1066	0	1
10	2203	559	598	3197	2319	0.0	2400	1066	0	1
10	2207	559	599	3203	2319	0.0	2400	1066	0	1
10	2204	559	598	3199	2319	0.0	2400	1066	0	1
10	2205	559	598	3200	2318	0.0	2400	1066	0	1
10	2206	559	599	3201	2318	0.0	2400	1066	0	1
10	2202	558	598	3197	2319	0.0	2400	1066	0	1
10	2207	559	599	3203	2321	0.0	2400	1066	0	1
10	2207	560	599	3203	2319	0.0	2400	1066	0	1
10	2202	558	597	3195	2319	0.0	2400	1066	0	1
10	2206	560	599	3203	2317	0.0	2400	1066	0	1
10	2205	558	598	3198	2319	0.0	2400	1066	0	1
10	2204	560	599	3201	2318	0.0	2400	1066	0	1
10	2205	558	597	3198	2320	0.0	2400	1066	0	1
10	2203	560	599	3200	2316	0.0	2400	1066	0	1
10	2206	558	597	3198	2321	0.0	2400	1066	0	1
10	2203	560	599	3201	2316	0.0	2400	1066	0	1
10	2205	558	597	3197	2322	0.0	2400	1066	0	0
10	2204	560	599	3201	2316	0.0	2400	1066	0	0
10	498	462	411	1391	2320	0.0	2400	1066	0	0
10	340	456	396	1230	4535	266.0	2400	1066	0	0
10	338	453	394	1222	5828	319.0	2400	1066	0	0
10	340	456	396	1230	5832	316.0	2400	1066	0	0
10	338	452	394	1221	5828	319.0	2400	1066	0	0
11	340	456	396	1230	5832	315.0	2400	0	888	1
11	338	452	394	1221	5828	319.0	2400	0	888	1
11	503	1814	964	2762	5832	315.0	2400	0	888	1
11	505	1814	965	3360	12399	1994.0	2400	0	888	1
11	503	1813	963	3354	8671	1992.0	2400	0	888	1
11	505	1816	966	3362	8685	1993.0	2400	0	888	1
11	502	1811	962	3350	8679	1995.0	2400	0	888	1
11	504	1816	965	3361	8692	1991.0	2400	0	888	1
11	501	1810	962	3348	8685	1996.0	2400	0	888	1
11	503	1815	965	3358	8706	1990.0	2400	0	888	1
11	501	1809	961	3346	8700	1995.0	2400	0	888	1
11	502	1812	963	3352	8699	1989.0	2400	0	888	1
11	500	1810	961	3346	8699	1992.0	2400	0	888	1
11	500	1808	961	3345	8713	1991.0	2400	0	888	1
11	499	1809	960	3344	8713	1987.0	2400	0	888	1
11	500	1807	960	3342	8720	1990.0	2400	0	888	1
11	499	1808	960	3341	8706	1987.0	2400	0	888	1
11	499	1807	959	3340	8720	1989.0	2400	0	888	1
11	498	1805	958	3336	8713	1988.0	2400	0	888	1
11	498	1808	959	3340	8720	1986.0	2400	0	888	1
