Stim	HueR	HueG	HueB	HueC	HueCT	HueLux	Yellow	Red	Green	Trig
23	2106	1553	786	4519	2812	1192.0	2400	355	1111	1
23	2112	1554	787	4527	2810	1191.0	2400	355	1111	1
23	2105	1552	786	4516	2813	1190.0	2400	355	1111	1
23	2109	1552	786	4521	2810	1189.0	2400	355	1111	1
23	2104	1551	785	4513	2812	1190.0	2400	355	1111	1
23	2107	1551	786	4516	2812	1188.0	2400	355	1111	1
23	2104	1550	785	4512	2812	1188.0	2400	355	1111	1
23	2042	1507	767	4388	2822	1154.0	2400	355	1111	1
23	2040	1505	765	4380	2819	1153.0	2400	355	1111	1
23	2042	1507	766	4386	2820	1155.0	2400	355	1111	1
23	2038	1504	764	4378	2819	1153.0	2400	355	1111	1
23	2046	1511	768	4396	2821	1158.0	2400	355	1111	1
23	2037	1503	764	4374	2819	1151.0	2400	355	1111	1
23	2038	1505	765	4379	2821	1153.0	2400	355	1111	1
23	2046	1510	767	4395	2819	1157.0	2400	355	1111	1
23	2036	1503	764	4375	2820	1152.0	2400	355	1111	1
23	2038	1505	765	4380	2821	1153.0	2400	355	1111	1
23	2037	1504	764	4377	2819	1153.0	2400	355	1111	1
23	2097	1545	783	4498	2813	1184.0	2400	355	1111	1
23	2101	1550	784	4508	2812	1190.0	2400	355	1111	1
23	2105	1549	784	4512	2810	1187.0	2400	355	1111	1
23	2101	1550	784	4509	2812	1190.0	2400	355	1111	1
23	2105	1549	784	4512	2810	1187.0	2400	355	1111	1
23	2102	1551	785	4511	2813	1191.0	2400	355	1111	1
23	2105	1549	784	4511	2810	1187.0	2400	355	1111	1
23	2104	1552	785	4514	2812	1191.0	2400	355	1111	1
23	2104	1550	784	4511	2810	1189.0	2400	355	1111	1
23	2105	1551	785	4515	2811	1190.0	2400	355	1111	1
23	2102	1550	785	4511	2813	1189.0	2400	355	1111	1
23	2068	1524	773	4438	2815	1168.0	2400	355	1111	1
23	2039	1506	765	4381	2820	1155.0	2400	355	1111	1
23	2040	1506	766	4384	2821	1154.0	2400	355	1111	1
23	2039	1506	765	4382	2820	1155.0	2400	355	1111	1
23	2037	1504	764	4376	2819	1153.0	2400	355	1111	1
23	2045	1510	767	4394	2819	1158.0	2400	355	1111	0
23	3080	2229	1077	6483	2723	1729.0	2400	355	1111	0
23	3780	2711	1287	7892	2688	2109.0	2400	355	1111	0
23	3778	2709	1285	7887	2686	2108.0	2400	355	1111	0
23	3778	2711	1287	7890	2688	2110.0	2400	355	1111	0
24	3778	2708	1285	7884	2686	2107.0	2400	711	888	1
24	3692	2650	1261	7715	2692	2061.0	2400	711	888	1
24	2289	1357	728	4406	2602	865.0	2400	711	888	1
24	2300	1364	732	4429	2603	870.0	2400	711	888	1
24	2289	1357	728	4406	2602	865.0	2400	711	888	1
24	2291	1359	729	4412	2603	867.0	2400	711	888	1
24	2288	1356	727	4404	2601	865.0	2400	711	888	1
24	2290	1358	729	4410	2603	866.0	2400	711	888	1
24	2287	1356	727	4402	2602	865.0	2400	711	888	1
24	2289	1358	728	4408	2602	867.0	2400	711	888	1
24	2287	1355	727	4402	2602	864.0	2400	711	888	1
24	2289	1360	729	4408	2604	869.0	2400	711	888	1
24	2366	1396	746	4541	2592	889.0	2400	711	888	1
24	2359	1395	745	4531	2594	890.0	2400	711	888	1
24	2365	1396	746	4539	2592	889.0	2400	711	888	1
24	2361	1395	745	4533	2593	890.0	2400	711	888	1
24	2361	1394	745	4534	2593	888.0	2400	711	888	1
24	2361	1395	745	4533	2593	890.0	2400	711	888	1
24	2359	1393	744	4530	2592	888.0	2400	711	888	1
24	2351	1389	742	4515	2593	886.0	2400	711	888	1
24	2358	1393	744	4528	2593	888.0	2400	711	888	1
24	2361	1393	744	4531	2591	887.0	2400	711	888	1
24	2357	1393	744	4528	2593	888.0	2400	711	888	1
24	2320	1370	733	4455	2594	872.0	2400	711	888	1
24	2286	1354	726	4399	2601	863.0	2400	711	888	1
24	2287	1355	727	4402	2602	864.0	2400	711	888	1
24	2289	1356	727	4405	2601	865.0	2400	711	888	1
24	2295	1359	729	4416	2601	866.0	2400	711	888	1
24	2295	1360	730	4419	2602	867.0	2400	711	888	1
24	2299	1363	732	4426	2604	869.0	2400	711	888	1
24	2300	1364	732	4430	2603	870.0	2400	711	888	1
24	2299	1363	731	4426	2602	869.0	2400	711	888	1
24	2300	1365	733	4431	2605	871.0	2400	711	888	1
24	2298	1363	731	4425	2602	870.0	2400	711	888	1
24	2372	1404	751	4560	2597	896.0	2400	711	888	1
24	2376	1401	749	4559	2592	891.0	2400	711	888	1
24	2373	1404	751	4562	2596	895.0	2400	711	888	1
24	2374	1401	749	4557	2593	892.0	2400	711	888	1
24	2374	1404	751	4563	2596	895.0	2400	711	888	1
24	2364	1396	746	4539	2593	889.0	2400	711	888	1
24	2373	1403	750	4560	2595	895.0	2400	711	888	1
24	2370	1398	747	4549	2591	890.0	2400	711	888	1
24	2372	1402	750	4557	2595	893.0	2400	711	888	1
24	2359	1393	745	4529	2594	887.0	2400	711	888	1
24	2373	1402	750	4557	2595	893.0	2400	711	888	1
24	2368	1399	747	4547	2592	892.0	2400	711	888	0
24	2298	1363	732	4425	2604	869.0	2400	711	888	0
24	354	338	260	981	4189	228.0	2400	711	888	0
24	355	339	260	984	4181	229.0	2400	711	888	0
24	358	341	262	990	4179	230.0	2400	711	888	0
25	356	340	261	985	4184	230.0	2400	1066	666	1
25	1673	868	523	3073	2582	444.0	2400	1066	666	1
25	2633	1253	713	4593	2419	601.0	2400	1066	666	1
25	2641	1254	715	4604	2419	598.0	2400	1066	666	1
25	2633	1253	714	4594	2421	600.0	2400	1066	666	1
25	2634	1250	713	4591	2419	595.0	2400	1066	666	1
25	2575	1228	701	4499	2426	589.0	2400	1066	666	1
25	2553	1220	697	4466	2429	586.0	2400	1066	666	1
25	2552	1220	697	4464	2429	586.0	2400	1066	666	1
25	2552	1220	697	4464	2429	586.0	2400	1066	666	1
25	2552	1219	697	4464	2429	585.0	2400	1066	666	1
25	2552	1219	697	4463	2429	585.0	2400	1066	666	1
25	2552	1220	697	4464	2429	586.0	2400	1066	666	1
25	2561	1223	699	4478	2428	587.0	2400	1066	666	1
25	2552	1220	697	4465	2429	586.0	2400	1066	666	1
25	2551	1219	697	4462	2429	585.0	2400	1066	666	1
25	2551	1218	696	4460	2428	584.0	2400	1066	666	1
25	2638	1254	714	4601	2420	600.0	2400	1066	666	1
25	2631	1251	712	4588	2418	599.0	2400	1066	666	1
25	2638	1254	714	4600	2419	600.0	2400	1066	666	1
25	2621	1247	710	4572	2419	597.0	2400	1066	666	1
25	2639	1253	714	4600	2418	598.0	2400	1066	666	1
25	2630	1251	712	4586	2419	599.0	2400	1066	666	1
25	2640	1253	714	4599	2417	598.0	2400	1066	666	1
25	2630	1250	712	4586	2419	597.0	2400	1066	666	1
25	2639	1253	714	4600	2418	598.0	2400	1066	666	1
25	2632	1251	712	4588	2418	598.0	2400	1066	666	1
25	2637	1252	714	4597	2419	597.0	2400	1066	666	1
25	2624	1245	710	4572	2418	593.0	2400	1066	666	1
25	2552	1219	697	4464	2429	585.0	2400	1066	666	1
25	2550	1217	695	4457	2427	584.0	2400	1066	666	1
25	2552	1219	697	4463	2429	585.0	2400	1066	666	1
25	2550	1217	695	4458	2427	584.0	2400	1066	666	1
25	2559	1223	699	4477	2429	587.0	2400	1066	666	1
25	2550	1217	697	4458	2429	582.0	2400	1066	666	1
25	2550	1218	696	4459	2428	585.0	2400	1066	666	1
25	2562	1223	699	4480	2428	586.0	2400	1066	666	1
25	2551	1218	696	4459	2427	584.0	2400	1066	666	1
25	2553	1219	697	4464	2429	585.0	2400	1066	666	1
25	2628	1249	711	4582	2418	597.0	2400	1066	666	1
25	2625	1249	712	4580	2421	598.0	2400	1066	666	1
25	2635	1251	713	4593	2418	597.0	2400	1066	666	1
25	2637	1253	714	4598	2419	598.0	2400	1066	666	1
25	2633	1251	712	4590	2418	598.0	2400	1066	666	1
25	2638	1253	714	4599	2419	598.0	2400	1066	666	1
25	2633	1251	713	4591	2419	597.0	2400	1066	666	0
25	2638	1253	714	4598	2419	598.0	2400	1066	666	0
25	4823	2129	1148	8059	2285	954.0	2400	1066	666	0
25	4829	2128	1148	8064	2284	950.0	2400	1066	666	0
25	4822	2128	1148	8058	2285	953.0	2400	1066	666	0
26	4827	2128	1148	8062	2285	951.0	2400	1422	444	1
26	4824	2129	1148	8060	2285	953.0	2400	1422	444	1
26	2671	1228	707	4594	2393	553.0	2400	1422	444	1
26	2895	1101	676	4627	2258	303.0	2400	1422	444	1
26	2902	1105	679	4639	2259	304.0	2400	1422	444	1
26	2894	1102	677	4628	2259	304.0	2400	1422	444	1
26	2892	1102	677	4626	2260	304.0	2400	1422	444	1
26	2893	1103	677	4628	2260	306.0	2400	1422	444	1
26	2903	1105	679	4642	2259	304.0	2400	1422	444	1
26	2895	1103	677	4630	2259	305.0	2400	1422	444	1
26	2896	1105	678	4634	2260	307.0	2400	1422	444	1
26	2887	1099	675	4616	2259	303.0	2400	1422	444	1
26	2807	1077	663	4505	2268	303.0	2400	1422	444	1
26	2804	1075	662	4498	2268	301.0	2400	1422	444	1
26	2818	1080	665	4520	2268	303.0	2400	1422	444	1
26	2804	1075	662	4498	2268	301.0	2400	1422	444	1
26	2807	1077	664	4505	2270	302.0	2400	1422	444	1
26	2804	1075	662	4498	2268	301.0	2400	1422	444	1
26	2807	1077	664	4505	2270	302.0	2400	1422	444	1
26	2804	1074	662	4498	2268	300.0	2400	1422	444	1
26	2806	1077	663	4504	2269	303.0	2400	1422	444	1
26	2806	1076	663	4503	2269	302.0	2400	1422	444	1
26	2893	1101	676	4625	2258	303.0	2400	1422	444	1
26	2900	1103	678	4634	2258	303.0	2400	1422	444	1
26	2894	1101	676	4624	2257	303.0	2400	1422	444	1
26	2903	1103	678	4639	2258	302.0	2400	1422	444	1
26	2893	1101	676	4624	2257	303.0	2400	1422	444	1
26	2900	1103	678	4636	2259	303.0	2400	1422	444	1
26	2896	1101	677	4628	2258	302.0	2400	1422	444	1
26	2898	1102	677	4632	2258	302.0	2400	1422	444	1
26	2889	1099	675	4617	2257	302.0	2400	1422	444	1
26	2895	1102	677	4629	2259	303.0	2400	1422	444	1
26	2901	1102	677	4635	2257	302.0	2400	1422	444	1
26	2894	1102	677	4628	2259	304.0	2400	1422	444	1
26	2815	1077	664	4513	2267	299.0	2400	1422	444	1
26	2805	1075	662	4499	2268	301.0	2400	1422	444	1
26	2805	1074	662	4498	2268	299.0	2400	1422	444	1
26	2805	1074	662	4499	2268	299.0	2400	1422	444	1
26	2811	1075	663	4504	2266	298.0	2400	1422	444	1
26	2805	1075	662	4499	2268	301.0	2400	1422	444	1
26	2804	1074	662	4497	2268	300.0	2400	1422	444	1
26	2805	1075	662	4499	2268	301.0	2400	1422	444	1
26	2804	1074	661	4496	2267	301.0	2400	1422	444	1
26	2805	1075	662	4500	2268	301.0	2400	1422	444	1
26	2823	1079	664	4524	2265	300.0	2400	1422	444	1
26	2898	1103	678	4633	2259	303.0	2400	1422	444	0
26	2464	971	605	4007	2307	289.0	2400	1422	444	0
26	356	340	261	987	4184	230.0	2400	1422	444	0
26	355	338	260	982	4181	227.0	2400	1422	444	0
26	357	340	262	988	4187	228.0	2400	1422	444	0
27	354	338	260	982	4189	228.0	2400	1777	222	1
27	357	340	262	988	4187	228.0	2400	1777	222	1
27	3060	940	632	4552	2137	27.0	2400	1777	222	1
27	3062	942	634	4557	2139	28.0	2400	1777	222	1
27	3071	943	634	4566	2136	27.0	2400	1777	222	1
27	3061	942	634	4557	2140	29.0	2400	1777	222	1
27	3155	962	645	4678	2129	22.0	2400	1777	222	1
27	3159	965	645	4687	2129	25.0	2400	1777	222	1
27	3161	965	648	4688	2130	22.0	2400	1777	222	1
27	3165	963	646	4690	2127	19.0	2400	1777	222	1
27	3163	965	648	4692	2130	21.0	2400	1777	222	1
27	3161	963	646	4685	2128	20.0	2400	1777	222	1
27	3166	965	648	4695	2130	20.0	2400	1777	222	1
27	3157	962	646	4680	2129	20.0	2400	1777	222	1
27	3169	966	648	4699	2129	21.0	2400	1777	222	1
27	3157	962	646	4680	2129	20.0	2400	1777	222	1
27	3163	963	647	4689	2129	19.0	2400	1777	222	1
27	3059	940	632	4551	2138	27.0	2400	1777	222	1
27	3061	942	634	4556	2140	29.0	2400	1777	222	1
27	3059	940	632	4551	2138	27.0	2400	1777	222	1
27	3061	942	633	4556	2138	29.0	2400	1777	222	1
27	3059	940	632	4551	2138	27.0	2400	1777	222	1
27	3060	942	633	4555	2139	30.0	2400	1777	222	1
27	3059	940	632	4552	2139	27.0	2400	1777	222	1
27	3073	944	635	4571	2138	27.0	2400	1777	222	1
27	3060	941	633	4552	2138	28.0	2400	1777	222	1
27	3060	941	633	4553	2139	28.0	2400	1777	222	1
27	3073	944	635	4572	2138	27.0	2400	1777	222	1
27	3169	965	648	4696	2128	20.0	2400	1777	222	1
27	3159	963	647	4685	2130	20.0	2400	1777	222	1
27	3167	965	648	4695	2129	20.0	2400	1777	222	1
27	3148	961	645	4670	2130	22.0	2400	1777	222	1
27	3164	964	647	4691	2129	20.0	2400	1777	222	1
27	3163	964	647	4688	2128	21.0	2400	1777	222	1
27	3162	964	647	4689	2129	21.0	2400	1777	222	1
27	3165	964	647	4691	2129	20.0	2400	1777	222	1
27	3161	964	647	4687	2130	21.0	2400	1777	222	1
27	3167	964	647	4693	2128	19.0	2400	1777	222	1
27	3159	964	647	4686	2130	22.0	2400	1777	222	1
27	3059	940	632	4551	2138	27.0	2400	1777	222	1
27	3061	942	633	4555	2138	29.0	2400	1777	222	1
27	3059	940	632	4550	2138	27.0	2400	1777	222	1
27	3061	942	633	4556	2138	29.0	2400	1777	222	1
27	3059	940	632	4550	2138	27.0	2400	1777	222	1
27	3059	940	632	4550	2138	27.0	2400	1777	222	1
27	3061	942	634	4556	2140	29.0	2400	1777	222	0
27	5017	1376	901	7134	2024	0.0	2400	1777	222	0
27	5866	1565	1020	8256	2000	0.0	2400	1777	222	0
27	5856	1561	1017	8239	1999	0.0	2400	1777	222	0
27	5866	1565	1020	8256	2000	0.0	2400	1777	222	0
28	5854	1561	1017	8236	1999	0.0	2400	2133	0	1
28	5456	1474	963	7715	2011	0.0	2400	2133	0	1
28	3328	874	634	4721	2063	0.0	2400	2133	0	1
28	3332	877	636	4729	2063	0.0	2400	2133	0	1
28	3329	875	635	4722	2063	0.0	2400	2133	0	1
28	3332	877	636	4729	2063	0.0	2400	2133	0	1
28	3330	875	635	4722	2061	0.0	2400	2133	0	1
28	3332	877	636	4729	2063	0.0	2400	2133	0	1
28	3330	875	635	4723	2062	0.0	2400	2133	0	1
28	3332	877	636	4729	2063	0.0	2400	2133	0	1
28	3330	875	635	4723	2062	0.0	2400	2133	0	1
28	3365	883	640	4770	2060	0.0	2400	2133	0	1
28	3444	897	650	4869	2054	0.0	2400	2133	0	1
28	3447	896	650	4871	2053	0.0	2400	2133	0	1
28	3442	896	650	4867	2055	0.0	2400	2133	0	1
28	3448	896	650	4872	2053	0.0	2400	2133	0	1
28	3441	896	650	4865	2054	0.0	2400	2133	0	1
28	3436	894	648	4858	2054	0.0	2400	2133	0	1
28	3440	896	649	4864	2054	0.0	2400	2133	0	1
28	3450	897	650	4875	2053	0.0	2400	2133	0	1
28	3441	896	649	4864	2053	0.0	2400	2133	0	1
28	3442	897	649	4866	2053	0.0	2400	2133	0	1
28	3331	876	635	4726	2062	0.0	2400	2133	0	1
28	3332	876	636	4727	2063	0.0	2400	2133	0	1
28	3331	876	635	4726	2062	0.0	2400	2133	0	1
28	3345	879	637	4744	2062	0.0	2400	2133	0	1
28	3331	876	635	4725	2062	0.0	2400	2133	0	1
28	3332	876	636	4728	2063	0.0	2400	2133	0	1
28	3331	875	635	4725	2062	0.0	2400	2133	0	1
28	3332	877	636	4728	2063	0.0	2400	2133	0	1
28	3331	875	635	4725	2062	0.0	2400	2133	0	1
28	3330	875	635	4723	2062	0.0	2400	2133	0	1
28	3333	877	636	4729	2063	0.0	2400	2133	0	1
28	3450	897	650	4874	2053	0.0	2400	2133	0	1
28	3442	897	650	4867	2054	0.0	2400	2133	0	1
28	3449	896	649	4872	2052	0.0	2400	2133	0	1
28	3443	897	650	4868	2054	0.0	2400	2133	0	1
28	3447	896	649	4870	2052	0.0	2400	2133	0	1
28	3445	897	650	4870	2054	0.0	2400	2133	0	1
28	3446	896	649	4869	2052	0.0	2400	2133	0	1
28	3445	897	651	4871	2055	0.0	2400	2133	0	1
28	3432	893	647	4851	2054	0.0	2400	2133	0	1
28	3446	897	651	4872	2055	0.0	2400	2133	0	1
28	3444	895	649	4866	2053	0.0	2400	2133	0	1
28	3394	888	644	4807	2059	0.0	2400	2133	0	1
28	3344	877	636	4740	2061	0.0	2400	2133	0	0
28	3333	877	636	4730	2063	0.0	2400	2133	0	0
28	355	338	260	982	4181	227.0	2400	2133	0	0
28	357	340	262	988	4187	228.0	2400	2133	0	0
28	357	340	262	988	4187	228.0	2400	2133	0	0
29	355	338	260	983	4181	227.0	2400	0	1555	1
29	1478	1376	696	3630	3185	1182.0	2400	0	1555	1
29	2000	1863	900	4867	3105	1632.0	2400	0	1555	1
29	2005	1862	900	4871	3101	1629.0	2400	0	1555	1
29	2000	1863	900	4867	3105	1632.0	2400	0	1555	1
29	1942	1807	877	4727	3111	1579.0	2400	0	1555	1
29	1941	1806	877	4724	3112	1578.0	2400	0	1555	1
29	1942	1807	877	4726	3111	1579.0	2400	0	1555	1
29	1941	1806	877	4724	3112	1578.0	2400	0	1555	1
29	1942	1806	877	4726	3111	1578.0	2400	0	1555	1
29	1941	1806	877	4725	3112	1578.0	2400	0	1555	1
29	1948	1813	880	4741	3112	1585.0	2400	0	1555	1
29	1942	1806	877	4725	3111	1578.0	2400	0	1555	1
29	1941	1806	877	4724	3112	1578.0	2400	0	1555	1
29	1942	1806	877	4725	3111	1578.0	2400	0	1555	1
29	1948	1812	879	4740	3110	1584.0	2400	0	1555	1
29	1942	1807	877	4726	3111	1579.0	2400	0	1555	1
29	2005	1861	900	4869	3101	1627.0	2400	0	1555	1
29	1992	1856	897	4849	3106	1626.0	2400	0	1555	1
29	2004	1861	900	4870	3102	1628.0	2400	0	1555	1
29	1999	1862	900	4865	3106	1631.0	2400	0	1555	1
29	2004	1862	901	4870	3103	1628.0	2400	0	1555	1
29	1999	1862	900	4865	3106	1631.0	2400	0	1555	1
29	2003	1862	901	4870	3104	1629.0	2400	0	1555	1
29	1999	1862	900	4864	3106	1631.0	2400	0	1555	1
29	2003	1862	901	4870	3104	1629.0	2400	0	1555	1
29	2000	1861	899	4863	3103	1630.0	2400	0	1555	1
29	1963	1824	885	4774	3108	1593.0	2400	0	1555	1
29	1940	1805	876	4720	3111	1577.0	2400	0	1555	1
29	1942	1807	878	4728	3113	1579.0	2400	0	1555	1
29	1940	1805	876	4721	3111	1577.0	2400	0	1555	1
29	1943	1807	878	4728	3112	1578.0	2400	0	1555	1
29	1940	1805	876	4721	3111	1577.0	2400	0	1555	1
29	1943	1807	878	4728	3112	1578.0	2400	0	1555	1
29	1940	1805	876	4721	3111	1577.0	2400	0	1555	1
29	1950	1805	876	4745	3102	1574.0	2400	0	1555	1
29	1943	1807	878	4728	3112	1578.0	2400	0	1555	1
29	1941	1805	876	4723	3110	1577.0	2400	0	1555	1
29	1997	1856	898	4854	3104	1623.0	2400	0	1555	1
29	2000	1863	900	4866	3105	1632.0	2400	0	1555	1
29	2004	1862	900	4870	3102	1629.0	2400	0	1555	1
29	2000	1863	900	4866	3105	1632.0	2400	0	1555	1
29	1998	1855	898	4853	3103	1621.0	2400	0	1555	1
29	2000	1863	901	4867	3107	1631.0	2400	0	1555	1
29	2004	1862	901	4869	3103	1628.0	2400	0	1555	1
29	2001	1862	900	4867	3104	1630.0	2400	0	1555	0
29	2002	1863	901	4869	3105	1631.0	2400	0	1555	0
29	3582	3325	1515	8595	3002	2976.0	2400	0	1555	0
29	3581	3326	1515	8596	3002	2978.0	2400	0	1555	0
29	3583	3324	1514	8593	3000	2975.0	2400	0	1555	0
30	3579	3326	1515	8594	3003	2978.0	2400	355	1333	1
30	3583	3323	1514	8594	3000	2973.0	2400	355	1333	1
30	2031	1825	888	4840	3056	1571.0	2400	355	1333	1
30	2140	1709	852	4778	2907	1379.0	2400	355	1333	1
30	2131	1704	850	4763	2910	1375.0	2400	355	1333	1
30	2139	1710	852	4778	2908	1380.0	2400	355	1333	1
30	2138	1712	853	4781	2911	1383.0	2400	355	1333	1
30	2140	1709	851	4778	2906	1379.0	2400	355	1333	1
30	2130	1706	851	4764	2913	1378.0	2400	355	1333	1
30	2141	1708	851	4778	2905	1377.0	2400	355	1333	1
30	2100	1679	839	4695	2913	1354.0	2400	355	1333	1
30	2072	1659	830	4637	2917	1338.0	2400	355	1333	1
30	2082	1667	834	4660	2917	1344.0	2400	355	1333	1
30	2072	1659	830	4637	2917	1338.0	2400	355	1333	1
30	2075	1661	832	4644	2918	1339.0	2400	355	1333	1
30	2072	1659	830	4637	2917	1338.0	2400	355	1333	1
30	2075	1661	832	4644	2918	1339.0	2400	355	1333	1
30	2072	1659	830	4637	2917	1338.0	2400	355	1333	1
30	2075	1661	832	4644	2918	1339.0	2400	355	1333	1
30	2072	1659	830	4637	2917	1338.0	2400	355	1333	1
30	2075	1661	832	4644	2918	1339.0	2400	355	1333	1
30	2072	1659	830	4637	2917	1338.0	2400	355	1333	1
30	2138	1710	852	4778	2909	1381.0	2400	355	1333	1
30	2140	1711	853	4782	2909	1381.0	2400	355	1333	1
30	2139	1709	852	4777	2908	1379.0	2400	355	1333	1
30	2139	1712	853	4782	2910	1383.0	2400	355	1333	1
30	2140	1709	851	4778	2906	1379.0	2400	355	1333	1
30	2138	1712	853	4781	2911	1383.0	2400	355	1333	1
30	2132	1703	849	4761	2908	1374.0	2400	355	1333	1
30	2139	1712	854	4783	2912	1382.0	2400	355	1333	1
30	2138	1709	852	4777	2909	1379.0	2400	355	1333	1
30	2140	1711	853	4782	2909	1381.0	2400	355	1333	1
30	2138	1710	852	4777	2909	1381.0	2400	355	1333	1
30	2074	1660	831	4641	2917	1338.0	2400	355	1333	1
30	2074	1660	831	4640	2917	1338.0	2400	355	1333	1
30	2074	1660	831	4641	2917	1338.0	2400	355	1333	1
30	2081	1666	833	4656	2916	1344.0	2400	355	1333	1
30	2074	1660	831	4640	2917	1338.0	2400	355	1333	1
30	2074	1660	831	4641	2917	1338.0	2400	355	1333	1
30	2073	1660	830	4639	2916	1339.0	2400	355	1333	1
30	2073	1659	830	4639	2916	1338.0	2400	355	1333	1
30	2074	1661	831	4642	2917	1340.0	2400	355	1333	1
30	2073	1659	830	4638	2916	1338.0	2400	355	1333	1
30	2118	1695	846	4737	2912	1368.0	2400	355	1333	1
30	2139	1711	852	4779	2908	1382.0	2400	355	1333	1
30	2140	1711	853	4782	2909	1381.0	2400	355	1333	0
30	1655	1336	691	3746	2981	1065.0	2400	355	1333	0
30	357	341	262	989	4187	230.0	2400	355	1333	0
30	355	338	260	982	4181	227.0	2400	355	1333	0
30	357	341	262	989	4187	230.0	2400	355	1333	0
31	354	338	260	981	4189	228.0	2400	711	1111	1
31	357	340	262	988	4187	228.0	2400	711	1111	1
31	2339	1521	798	4695	2690	1057.0	2400	711	1111	1
31	2331	1518	797	4684	2693	1055.0	2400	711	1111	1
31	2329	1515	795	4677	2691	1053.0	2400	711	1111	1
31	2409	1562	818	4827	2684	1084.0	2400	711	1111	1
31	2393	1556	814	4800	2687	1083.0	2400	711	1111	1
31	2410	1562	817	4827	2682	1085.0	2400	711	1111	1
31	2403	1561	817	4818	2686	1085.0	2400	711	1111	1
31	2405	1561	817	4821	2685	1085.0	2400	711	1111	1
31	2405	1562	817	4822	2685	1086.0	2400	711	1111	1
31	2406	1560	816	4820	2683	1083.0	2400	711	1111	1
31	2404	1563	818	4822	2687	1087.0	2400	711	1111	1
31	2408	1560	816	4822	2682	1083.0	2400	711	1111	1
31	2404	1563	818	4823	2687	1087.0	2400	711	1111	1
31	2406	1560	816	4820	2683	1083.0	2400	711	1111	1
31	2331	1517	797	4682	2693	1054.0	2400	711	1111	1
31	2330	1516	796	4680	2692	1053.0	2400	711	1111	1
31	2331	1517	797	4682	2693	1054.0	2400	711	1111	1
31	2330	1516	796	4680	2692	1053.0	2400	711	1111	1
31	2330	1517	797	4681	2694	1054.0	2400	711	1111	1
31	2330	1516	797	4681	2694	1053.0	2400	711	1111	1
31	2339	1521	799	4697	2692	1056.0	2400	711	1111	1
31	2331	1517	797	4681	2693	1054.0	2400	711	1111	1
31	2330	1516	796	4679	2692	1053.0	2400	711	1111	1
31	2331	1517	797	4681	2693	1054.0	2400	711	1111	1
31	2338	1521	798	4695	2691	1057.0	2400	711	1111	1
31	2402	1561	816	4818	2685	1086.0	2400	711	1111	1
31	2409	1561	817	4825	2683	1083.0	2400	711	1111	1
31	2394	1556	814	4801	2686	1082.0	2400	711	1111	1
31	2408	1561	817	4824	2683	1084.0	2400	711	1111	1
31	2404	1561	817	4820	2685	1085.0	2400	711	1111	1
31	2406	1561	817	4822	2684	1084.0	2400	711	1111	1
31	2406	1561	816	4820	2683	1085.0	2400	711	1111	1
31	2405	1562	818	4823	2686	1085.0	2400	711	1111	1
31	2406	1559	816	4819	2683	1082.0	2400	711	1111	1
31	2403	1563	818	4822	2687	1088.0	2400	711	1111	1
31	2406	1559	816	4819	2683	1082.0	2400	711	1111	1
31	2332	1518	797	4684	2693	1055.0	2400	711	1111	1
31	2329	1515	796	4677	2693	1052.0	2400	711	1111	1
31	2332	1518	797	4684	2693	1055.0	2400	711	1111	1
31	2329	1515	796	4678	2693	1052.0	2400	711	1111	1
31	2332	1517	797	4684	2693	1053.0	2400	711	1111	1
31	2329	1515	796	4678	2693	1052.0	2400	711	1111	1
31	2331	1518	797	4684	2693	1055.0	2400	711	1111	1
31	2340	1522	799	4699	2691	1057.0	2400	711	1111	0
31	3949	2483	1236	7712	2583	1732.0	2400	711	1111	0
31	4372	2736	1352	8506	2569	1909.0	2400	711	1111	0
31	4376	2733	1350	8505	2566	1904.0	2400	711	1111	0
31	4372	2736	1352	8505	2569	1909.0	2400	711	1111	0
32	4374	2733	1350	8503	2566	1905.0	2400	1066	888	1
32	3880	2439	1217	7579	2586	1699.0	2400	1066	888	1
32	2581	1371	761	4714	2514	769.0	2400	1066	888	1
32	2592	1377	764	4732	2514	772.0	2400	1066	888	1
32	2582	1372	761	4715	2513	770.0	2400	1066	888	1
32	2582	1372	761	4715	2513	770.0	2400	1066	888	1
32	2582	1372	762	4716	2515	769.0	2400	1066	888	1
32	2582	1371	761	4714	2513	768.0	2400	1066	888	1
32	2583	1372	762	4717	2514	769.0	2400	1066	888	1
32	2582	1371	761	4714	2513	768.0	2400	1066	888	1
32	2633	1398	774	4804	2510	785.0	2400	1066	888	1
32	2664	1410	780	4853	2506	789.0	2400	1066	888	1
32	2671	1412	782	4863	2505	789.0	2400	1066	888	1
32	2672	1412	781	4864	2504	789.0	2400	1066	888	1
32	2663	1410	780	4852	2506	790.0	2400	1066	888	1
32	2661	1407	779	4846	2506	786.0	2400	1066	888	1
32	2665	1411	780	4854	2505	790.0	2400	1066	888	1
32	2667	1411	781	4858	2506	789.0	2400	1066	888	1
32	2668	1411	780	4857	2503	789.0	2400	1066	888	1
32	2656	1407	779	4841	2508	788.0	2400	1066	888	1
32	2668	1410	780	4857	2504	788.0	2400	1066	888	1
32	2584	1373	762	4719	2514	770.0	2400	1066	888	1
32	2581	1371	761	4714	2514	769.0	2400	1066	888	1
32	2594	1379	765	4738	2514	774.0	2400	1066	888	1
32	2582	1371	761	4714	2513	768.0	2400	1066	888	1
