Stim	R	G	B	C	Temp	HueLux	Yellow	Red	Blue	Blue2	Trig
8	180	98	104	373	3555	20.0	0	1500	526	0	0
8	180	98	104	372	3546	20.0	0	1500	526	0	0
8	181	98	104	373	3534	19.0	0	1500	526	0	0
8	180	98	104	372	3546	20.0	0	1500	526	0	0
9	180	98	104	373	3555	20.0	0	1500	657	0	1
9	218	100	108	412	3214	8.0	0	1500	657	0	1
9	1488	178	305	1823	2013	0.0	0	1500	657	0	1
9	1485	178	305	1820	2014	0.0	0	1500	657	0	1
9	1489	178	305	1824	2012	0.0	0	1500	657	0	1
9	1488	178	305	1823	2013	0.0	0	1500	657	0	1
9	1479	178	304	1813	2014	0.0	0	1500	657	0	1
9	1488	178	305	1823	2013	0.0	0	1500	657	0	1
9	1488	178	305	1822	2013	0.0	0	1500	657	0	1
9	1485	178	305	1820	2014	0.0	0	1500	657	0	1
9	1488	178	305	1822	2013	0.0	0	1500	657	0	1
9	1487	178	305	1822	2013	0.0	0	1500	657	0	1
9	1439	176	302	1774	2034	0.0	0	1500	657	0	1
9	1444	176	303	1779	2032	0.0	0	1500	657	0	1
9	1439	176	302	1774	2034	0.0	0	1500	657	0	1
9	1440	176	302	1774	2031	0.0	0	1500	657	0	1
9	1441	176	303	1777	2036	0.0	0	1500	657	0	1
9	1440	176	302	1774	2031	0.0	0	1500	657	0	1
9	1440	176	302	1776	2033	0.0	0	1500	657	0	1
9	1440	176	302	1774	2031	0.0	0	1500	657	0	1
9	1441	176	302	1776	2033	0.0	0	1500	657	0	1
9	1439	176	302	1773	2032	0.0	0	1500	657	0	1
9	1445	177	303	1781	2032	0.0	0	1500	657	0	1
9	1440	176	302	1774	2031	0.0	0	1500	657	0	1
9	1490	179	306	1825	2012	0.0	0	1500	657	0	1
9	1484	178	304	1818	2012	0.0	0	1500	657	0	1
9	1490	179	306	1825	2012	0.0	0	1500	657	0	1
9	1487	178	305	1821	2013	0.0	0	1500	657	0	0
9	1484	178	305	1819	2015	0.0	0	1500	657	0	0
9	852	134	177	1080	2029	0.0	0	1500	657	0	0
9	179	98	104	372	3568	20.0	0	1500	657	0	0
9	181	98	104	374	3543	19.0	0	1500	657	0	0
9	180	98	104	372	3546	20.0	0	1500	657	0	0
9	181	98	104	374	3543	19.0	0	1500	657	0	0
10	180	98	104	372	3546	20.0	0	1500	789	0	1
10	181	98	104	374	3543	19.0	0	1500	789	0	1
10	1440	178	314	1789	2067	0.0	0	1500	789	0	1
10	1491	181	321	1845	2055	0.0	0	1500	789	0	1
10	1480	180	320	1832	2057	0.0	0	1500	789	0	1
10	1490	181	321	1844	2055	0.0	0	1500	789	0	1
10	1488	181	320	1841	2053	0.0	0	1500	789	0	1
10	1485	181	320	1839	2057	0.0	0	1500	789	0	1
10	1490	181	321	1843	2055	0.0	0	1500	789	0	1
10	1488	181	321	1841	2056	0.0	0	1500	789	0	1
10	1485	181	320	1838	2055	0.0	0	1500	789	0	1
10	1491	181	321	1845	2055	0.0	0	1500	789	0	1
10	1486	181	320	1839	2054	0.0	0	1500	789	0	1
10	1481	181	320	1834	2057	0.0	0	1500	789	0	1
10	1441	179	318	1795	2077	0.0	0	1500	789	0	1
10	1440	179	318	1794	2078	0.0	0	1500	789	0	1
10	1440	179	318	1794	2078	0.0	0	1500	789	0	1
10	1441	179	318	1795	2077	0.0	0	1500	789	0	1
10	1441	179	318	1795	2077	0.0	0	1500	789	0	1
10	1441	179	318	1795	2077	0.0	0	1500	789	0	1
10	1446	179	318	1800	2075	0.0	0	1500	789	0	1
10	1441	179	318	1795	2077	0.0	0	1500	789	0	1
10	1441	179	318	1794	2075	0.0	0	1500	789	0	1
10	1441	179	318	1795	2077	0.0	0	1500	789	0	1
10	1440	179	318	1793	2076	0.0	0	1500	789	0	1
10	1479	181	320	1832	2058	0.0	0	1500	789	0	1
10	1485	181	320	1838	2055	0.0	0	1500	789	0	1
10	1490	181	321	1844	2055	0.0	0	1500	789	0	0
10	1484	180	320	1837	2057	0.0	0	1500	789	0	0
10	1015	143	195	1253	1963	0.0	0	1500	789	0	0
10	180	98	104	371	3546	20.0	0	1500	789	0	0
10	181	98	104	374	3543	19.0	0	1500	789	0	0
10	181	98	104	374	3543	19.0	0	1500	789	0	0
10	180	98	104	371	3546	20.0	0	1500	789	0	0
11	181	98	104	374	3543	19.0	0	1500	921	0	1
11	179	98	104	371	3558	20.0	0	1500	921	0	1
11	1487	184	336	1859	2097	0.0	0	1500	921	0	1
11	1491	183	336	1863	2097	0.0	0	1500	921	0	1
11	1488	184	336	1861	2099	0.0	0	1500	921	0	1
11	1487	183	335	1858	2096	0.0	0	1500	921	0	1
11	1493	184	337	1866	2097	0.0	0	1500	921	0	1
11	1486	183	335	1857	2097	0.0	0	1500	921	0	1
11	1490	184	336	1862	2095	0.0	0	1500	921	0	1
11	1491	183	336	1862	2095	0.0	0	1500	921	0	1
11	1482	183	336	1854	2102	0.0	0	1500	921	0	1
11	1490	183	336	1861	2095	0.0	0	1500	921	0	1
11	1490	184	336	1862	2095	0.0	0	1500	921	0	1
11	1486	183	335	1857	2097	0.0	0	1500	921	0	1
11	1448	182	334	1821	2118	0.0	0	1500	921	0	1
11	1442	181	334	1815	2121	0.0	0	1500	921	0	1
11	1441	181	334	1814	2122	0.0	0	1500	921	0	1
11	1443	182	335	1817	2124	0.0	0	1500	921	0	1
11	1442	181	334	1815	2121	0.0	0	1500	921	0	1
11	1443	182	335	1817	2124	0.0	0	1500	921	0	1
11	1442	181	334	1815	2121	0.0	0	1500	921	0	1
11	1442	182	334	1815	2121	0.0	0	1500	921	0	1
11	1442	182	334	1815	2121	0.0	0	1500	921	0	1
11	1442	182	334	1816	2121	0.0	0	1500	921	0	1
11	1469	183	335	1841	2106	0.0	0	1500	921	0	1
11	1487	184	336	1858	2097	0.0	0	1500	921	0	1
11	1492	184	336	1864	2094	0.0	0	1500	921	0	1
11	1487	184	336	1859	2097	0.0	0	1500	921	0	0
11	1489	184	336	1861	2096	0.0	0	1500	921	0	0
11	919	139	192	1161	2035	0.0	0	1500	921	0	0
11	180	98	104	373	3555	20.0	0	1500	921	0	0
